generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
55,42096.33332687058,7394.775533163714,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.910067248857035,2.525757381022231e-16,0.010305555555555557,0.0,0.05626388888888889,1.1566952956333245,1113.9735764240793,437.7882590971521,2.6
56,42096.33332687058,8187.71475057288,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.603290081029903,0.05846816428094057,0.019777777777777776,0.0019027777777777778,0.03536111111111111,1.41469311542384,1262.1087307459857,661.8959971306176,2.8333333333333335
57,42096.33332687058,8761.17769834351,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.833732702717601,2.340720210251372e-16,0.006958333333333334,0.0,0.04373611111111111,0.8735483592006371,861.3969943179412,0.0,2.3666666666666667
58,42096.33332687058,7504.507826069312,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.719697306745469,2.3777276444055435e-16,0.014527777777777778,0.0,0.009513888888888888,0.9118332237973017,1272.488892833057,1160.7507604005698,2.5
59,42096.33332687058,7079.312029450129,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.8597339485733375,2.4517425127138875e-16,0.013083333333333334,0.0,0.028138888888888887,0.5831821825509189,1366.3677930606286,1149.976895840834,2.533333333333333
60,42096.33332687058,4240.475830943,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,7.024837734052891,2.3777276444055435e-16,0.0011944444444444446,0.0,0.04618055555555556,0.8620563903574732,1142.3614548581404,736.125482986851,2.5
61,42096.33332687058,9318.084527262366,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.760820411212199,0.011030517871597057,0.016333333333333335,0.0,0.03438888888888889,0.9312047377117667,1173.033367022855,381.16723452666224,2.8666666666666667
62,42096.33332687058,8152.903732303434,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.775624843320563,0.011803041219485215,0.006194444444444444,0.0,0.0777361111111111,1.8245313190654533,1337.9317806607878,1004.153183651824,2.8
63,42096.33332687058,7035.895357717426,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.922624944921081,3.0438614591806375e-16,0.004833333333333333,0.00575,0.02288888888888889,0.7377506295694942,1284.1719741041359,951.939736473805,2.466666666666667
64,42096.33332687058,9582.025911457426,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.640948762011665,0.07402926585214496,0.014444444444444444,0.005333333333333333,0.06583333333333334,0.9935047679332344,1173.0269565441306,567.3893776457867,2.8
